cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,city_name,state_code,female,single,married,separated,ccacct,ckacct,svacct,avg_cc_bal,avg_ck_bal,avg_sv_bal,avg_cc_tran_amt,avg_cc_tran_cnt,avg_ck_tran_amt,avg_ck_tran_cnt,avg_sv_tran_amt,avg_sv_tran_cnt,ccrev
1362931,39704,53,3,1,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,0,0,1,0.0,1292.64,0.0,0.0,0.0,289.0215714285714,23.333333333333332,0.0,0.0,0.0
1363436,6105,26,5,1,F ,2 ,Memphis                                 ,TN  ,1,0,1,0,0,0,1,0.0,149.2,0.0,0.0,0.0,96.05761904761904,14.0,0.0,0.0,0.0
1363095,12396,60,0,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,0,1,0.0,1005.63,1733.0,0.0,0.0,136.74869565217392,15.333333333333334,146.74923076923076,1.0833333333333333,0.0
1362883,12403,31,1,3,M ,2 ,Chicago                                 ,IL  ,0,0,1,0,1,1,0,-797.89,0.0,344.08,158.9944117647059,5.666666666666667,0.0,0.0,128.27307692307693,1.0833333333333333,20.0
1363238,5788,35,5,2,F ,2 ,Austin                                  ,TX  ,1,0,1,0,1,0,0,0.0,0.0,190.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362654,0,13,5,0,F ,1 ,Corpus Christi                          ,TX  ,1,1,0,0,1,0,0,0.0,0.0,824.87,0.0,0.0,0.0,0.0,148.95125,0.6666666666666666,0.0
1362542,43900,36,6,2,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,0,1,-455.05,924.82,730.16,189.49083333333334,1.0,248.35285714285715,1.75,275.245,1.0,48.0
1362498,9849,60,0,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,0,1,0.0,125.14,2290.74,0.0,0.0,127.85814814814815,2.7,0.0,0.0,0.0
1362683,44288,34,4,1,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,0,1,0,-2492.19,0.0,0.0,415.21759398496243,11.083333333333334,0.0,0.0,0.0,0.0,69.0
1363219,18036,36,6,2,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,1,1,-566.9,1913.4,0.0,169.36984126984126,5.25,126.51886075949368,26.333333333333332,0.0,0.0,23.0
1362700,6195,75,5,0,F ,4 ,Riverside                               ,CA  ,1,0,0,0,1,1,1,-237.27,3147.32,313.55,177.85551724137932,2.4166666666666665,333.925,0.5,0.0,0.0,7.0
1362528,6618,39,9,0,F ,1 ,Louisville                              ,KY  ,1,1,0,0,1,1,1,-197.61,1782.34,309.68,181.22979591836736,4.083333333333333,129.39930555555554,12.0,116.77333333333333,1.5,8.0
1362948,28864,59,9,1,M ,4 ,San Diego                               ,CA  ,0,0,0,0,0,1,1,-573.45,1733.45,0.0,218.91391304347826,3.8333333333333335,192.45117647058822,17.0,0.0,0.0,34.0
1363213,38010,60,0,0,M ,2 ,Cleveland                               ,OH  ,0,0,1,0,1,1,0,-1011.76,0.0,287.57,352.23026315789474,4.222222222222222,0.0,0.0,0.0,0.0,47.0
1362759,27258,69,9,0,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,1,1,1,-318.67,297.34,963.35,256.4476363636364,4.583333333333333,139.69563636363637,27.5,210.01782608695652,1.9166666666666667,30.0
1362952,7633,53,3,0,F ,2 ,Seattle                                 ,WA  ,1,0,1,0,0,1,1,-714.52,351.9,232.33,252.87675,3.3333333333333335,147.37486486486486,3.0833333333333335,0.0,0.0,14.0
1362555,26598,57,6,0,M ,2 ,San Francisco                           ,CA  ,0,0,1,0,1,0,0,0.0,329.87,234.8,0.0,0.0,155.8320634920635,31.5,147.76833333333335,1.5,0.0
1363112,13295,38,8,3,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,0,1,1,-185.87,832.93,0.0,98.29888888888888,1.0,166.96559322033897,8.428571428571429,0.0,0.0,14.0
1363291,34855,40,0,2,M ,4 ,Fort Worth                              ,TX  ,0,0,0,0,1,1,1,-2040.68,3481.41,258.89,332.1090566037736,7.571428571428571,222.23955223880597,6.090909090909091,139.8,0.75,55.0
1363402,24368,63,3,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,0,1,1,-1170.4,873.78,0.0,87.123125,2.6666666666666665,175.8277027027027,18.5,0.0,0.0,35.0
1363201,8038,80,0,0,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,1,1,1,-815.4,1674.22,60.65,154.28923076923076,6.5,175.83545454545455,1.5714285714285714,57.43666666666667,0.75,15.0
1363039,0,15,7,0,F ,1 ,Oklahoma City                           ,OK  ,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362741,7534,61,1,0,F ,2 ,Philadelphia                            ,PA  ,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362971,31040,60,0,0,F ,2 ,Seattle                                 ,WA  ,1,0,1,0,0,1,1,-1393.99,2749.04,0.0,141.88172413793103,2.9,222.5992156862745,5.1,0.0,0.0,45.0
1363323,57882,39,9,0,F ,1 ,Philadelphia                            ,PA  ,1,1,0,0,0,1,1,-1680.11,10422.35,0.0,652.277027027027,3.0833333333333335,458.1406944444444,7.2,0.0,0.0,74.0
1363415,0,16,1,0,F ,1 ,Cincinnati                              ,OH  ,1,1,0,0,0,0,1,0.0,2350.14,0.0,0.0,0.0,139.4857142857143,4.083333333333333,0.0,0.0,0.0
1363044,15895,46,6,1,F ,2 ,Washington                              ,DC  ,1,0,1,0,0,1,0,-235.13,0.0,0.0,190.5391111111111,3.75,0.0,0.0,0.0,0.0,18.0
1362481,20855,36,6,2,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362980,8201,18,3,0,M ,1 ,Chicago                                 ,IL  ,0,1,0,0,1,1,1,-273.56,683.52,250.81,178.61132075471698,4.416666666666667,110.88246153846154,21.666666666666668,144.47333333333333,2.0,11.0
1363203,82612,56,6,1,M ,2 ,Chicago                                 ,IL  ,0,0,1,0,1,0,1,0.0,466.38,2323.72,0.0,0.0,393.11368421052634,14.25,382.7362962962963,2.25,0.0
1363070,5808,19,1,0,F ,1 ,Chicago                                 ,IL  ,1,1,0,0,1,1,1,-281.66,31.23,831.83,141.7497435897436,3.25,112.81625,1.0,0.0,0.0,9.0
1362687,7431,37,7,1,F ,2 ,Portland                                ,OR  ,1,0,1,0,1,1,1,-198.71,671.87,284.14,151.71769230769232,4.875,147.27607142857144,18.666666666666668,162.25117647058823,1.4166666666666667,9.0
1362742,18785,28,7,0,M ,1 ,Minneapolis                             ,MN  ,0,1,0,0,1,1,1,-149.71,2604.69,954.52,208.33368421052631,1.5833333333333333,0.0,0.0,163.82142857142858,0.5833333333333334,20.0
1362488,7083,77,7,0,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,0,0,1,0.0,1518.56,0.0,0.0,0.0,109.45745762711864,5.363636363636363,0.0,0.0,0.0
1363093,1039,79,9,0,M ,2 ,St Paul                                 ,MN  ,0,0,1,0,0,1,1,-865.93,296.13,174.67,90.086,2.5,143.36147540983606,8.714285714285714,77.9675,1.7777777777777777,9.0
1362584,12885,61,1,0,F ,2 ,Chicago                                 ,IL  ,1,0,1,0,1,1,1,-618.02,172.15,1882.62,157.35225806451612,7.75,90.45824561403509,28.5,164.9223076923077,1.0833333333333333,19.0
1363356,12258,39,9,3,F ,2 ,San Francisco                           ,CA  ,1,0,1,0,1,1,1,-428.59,2328.23,456.99,124.26245283018868,4.416666666666667,95.1444,4.166666666666667,137.03272727272727,0.9166666666666666,16.0
1362872,17099,47,7,2,F ,3 ,Los Angeles                             ,CA  ,1,0,0,1,0,1,0,-708.85,0.0,0.0,179.14876923076923,5.416666666666667,0.0,0.0,0.0,0.0,24.0
1362845,73785,43,2,3,M ,4 ,San Jose                                ,CA  ,0,0,0,0,0,0,0,-765.36,0.0,0.0,321.6691666666667,1.0,0.0,0.0,0.0,0.0,81.0
1363455,37471,55,5,1,F ,2 ,Baltimore                               ,MD  ,1,0,1,0,1,1,0,-2811.93,0.0,253.74,250.5518181818182,11.0,0.0,0.0,0.0,0.0,65.0
1362682,29040,32,2,1,M ,2 ,Los Angeles                             ,CA  ,0,0,1,0,1,0,1,0.0,2226.65,242.0,0.0,0.0,174.72060606060606,2.75,0.0,0.0,0.0
1362767,0,17,2,0,F ,1 ,Chicago                                 ,IL  ,1,1,0,0,1,1,1,-623.27,218.66,638.43,194.3,4.777777777777778,130.48934426229508,20.333333333333332,121.95307692307692,1.0833333333333333,6.0
1363207,10919,73,3,0,M ,2 ,Chicago                                 ,IL  ,0,0,1,0,0,1,0,-693.86,0.0,0.0,171.64513157894737,6.333333333333333,0.0,0.0,0.0,0.0,17.0
1362826,0,15,0,0,F ,1 ,San Francisco                           ,CA  ,1,1,0,0,1,0,0,0.0,0.0,157.88,0.0,0.0,0.0,0.0,111.545,0.8333333333333334,0.0
1362618,84120,57,7,0,M ,2 ,Mesa                                    ,AZ  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363194,24275,55,5,1,F ,3 ,Kansas City                             ,MO  ,1,0,0,1,0,0,0,-766.23,0.0,301.07,350.3792857142857,2.0,0.0,0.0,121.7475,2.0,32.0
1362967,5022,84,4,0,M ,2 ,Houston                                 ,TX  ,0,0,1,0,0,0,1,0.0,447.54,0.0,0.0,0.0,162.68263157894737,19.0,0.0,0.0,0.0
1362504,0,15,0,0,F ,1 ,Long Beach                              ,CA  ,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362830,10933,18,3,0,F ,1 ,Pittsburgh                              ,PA  ,1,1,0,0,1,1,1,-562.7,385.67,132.33,173.62441176470588,2.8333333333333335,125.27087719298245,19.0,85.37,0.5,16.0
1363314,11375,26,5,1,M ,2 ,Houston                                 ,TX  ,0,0,1,0,0,1,1,-255.58,743.29,0.0,177.6686440677966,4.916666666666667,131.21421052631578,7.125,0.0,0.0,13.0
1363182,101177,50,0,0,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,1,1,0,-4089.72,0.0,3043.2,590.9362222222222,5.0,0.0,0.0,430.1272727272727,0.9166666666666666,142.0
1362896,44758,53,2,1,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,0,0,0.0,1384.65,0.0,0.0,0.0,287.1401470588235,17.0,0.0,0.0,0.0
1363013,4435,65,5,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,1,1,-807.86,194.67,0.0,166.8169135802469,6.75,91.10196078431373,8.5,0.0,0.0,11.0
1362661,19649,66,5,0,M ,2 ,New York City                           ,NY  ,0,0,1,0,1,1,0,-638.76,0.0,931.05,175.511320754717,4.416666666666667,0.0,0.0,216.55826086956523,1.9166666666666667,25.0
1362662,4604,65,5,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,0,0,1,0.0,1413.83,0.0,0.0,0.0,151.8471875,10.666666666666666,0.0,0.0,0.0
1362740,2715,61,1,0,M ,2 ,Philadelphia                            ,PA  ,0,0,1,0,0,1,1,-765.32,327.09,119.35,206.516875,4.0,157.96439024390244,8.2,0.0,0.0,10.0
1362688,23896,34,4,1,M ,2 ,Portland                                ,OR  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362749,17412,33,2,2,F ,3 ,Nashville                               ,TN  ,1,0,0,1,0,1,1,-2566.84,1175.64,79.1,134.84454545454545,3.6666666666666665,143.85842857142856,23.333333333333332,70.0175,0.8888888888888888,43.0
1363337,84335,43,3,4,F ,4 ,Los Angeles                             ,CA  ,1,0,0,0,1,0,1,0.0,3597.22,6459.16,0.0,0.0,550.2662068965517,9.666666666666666,723.2103846153847,2.1666666666666665,0.0
1362978,33060,41,1,0,M ,1 ,Los Angeles                             ,CA  ,0,1,0,0,1,1,1,-816.12,2627.26,400.19,367.3749523809524,8.75,270.72281690140846,35.5,170.77304347826086,1.9166666666666667,41.0
1362597,12106,19,4,0,M ,1 ,Houston                                 ,TX  ,0,1,0,0,0,1,1,-672.63,1164.53,0.0,162.89111111111112,3.75,150.8514864864865,24.666666666666668,0.0,0.0,19.0
1363312,29335,50,0,0,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,0,1,0,-2601.94,0.0,0.0,217.25492063492064,15.75,0.0,0.0,0.0,0.0,54.0
1362526,43872,41,1,0,F ,2 ,San Francisco                           ,CA  ,1,0,1,0,1,1,1,-3018.24,442.15,758.02,237.77916666666667,1.0,251.23966101694916,9.833333333333334,331.78555555555556,0.75,73.0
1363068,57612,58,8,2,M ,2 ,Chicago                                 ,IL  ,0,0,1,0,0,0,0,-2380.93,0.0,0.0,516.0645454545455,4.0,0.0,0.0,0.0,0.0,81.0
1362828,3994,87,7,0,M ,2 ,New York City                           ,NY  ,0,0,1,0,0,1,0,-869.36,0.0,0.0,93.15466666666667,2.5,0.0,0.0,0.0,0.0,12.0
1362927,15795,63,3,0,M ,2 ,Cincinnati                              ,OH  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362626,15993,30,0,3,F ,2 ,Miami                                   ,FL  ,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362809,25180,56,6,1,F ,3 ,Indianapolis                            ,IN  ,1,0,0,1,1,1,1,-491.44,2413.8,272.8,422.7866666666667,1.0,142.6417741935484,5.166666666666667,0.0,0.0,29.0
1362721,7777,18,3,0,F ,1 ,Los Angeles                             ,CA  ,1,1,0,0,1,1,0,-655.36,0.0,121.03,130.17833333333334,8.0,0.0,0.0,88.33375,0.6666666666666666,14.0
1363283,22995,21,0,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,1,1,1,-972.91,199.48,115.76,93.38964285714286,3.111111111111111,135.77133333333333,6.428571428571429,118.00111111111111,0.9,33.0
1362801,12485,24,3,2,M ,4 ,Atlanta                                 ,GA  ,0,0,0,0,0,1,1,-134.33,332.94,0.0,116.41047619047619,1.75,125.33315789473684,3.1666666666666665,0.0,0.0,13.0
1362595,29241,58,5,2,F ,2 ,Houston                                 ,TX  ,1,0,1,0,0,0,1,0.0,768.97,0.0,0.0,0.0,132.34824561403508,9.5,0.0,0.0,0.0
1362496,0,13,2,0,M ,1 ,Houston                                 ,TX  ,0,1,0,0,1,0,0,0.0,0.0,249.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362715,17750,56,6,1,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,1,1,-482.11,1199.58,64.12,182.51807692307693,4.333333333333333,107.58,22.0,73.1175,0.6666666666666666,22.0
1362868,14877,33,3,3,F ,2 ,Chicago                                 ,IL  ,1,0,1,0,0,1,1,-511.26,522.97,0.0,172.8874,4.166666666666667,176.39545454545456,7.857142857142857,0.0,0.0,20.0
1362633,10818,28,4,2,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,1,0,-576.52,2119.82,215.5,176.799375,5.333333333333333,126.67646341463414,27.333333333333332,109.2395238095238,1.75,16.0
1362746,8810,35,5,2,F ,2 ,New Orleans                             ,LA  ,1,0,1,0,1,1,1,-505.16,219.68,2305.01,171.17245614035087,4.75,116.64169811320755,26.5,128.23157894736843,1.5833333333333333,13.0
1363485,19863,48,8,0,F ,1 ,Seattle                                 ,WA  ,1,1,0,0,1,1,0,-44.48,0.0,156.57,378.834,2.5,0.0,0.0,0.0,0.0,20.0
1363060,48479,46,6,5,M ,2 ,Rochester                               ,NY  ,0,0,1,0,1,1,1,-2286.01,3054.76,1200.42,206.74370370370372,2.25,327.99625,10.666666666666666,434.1385714285714,0.5833333333333334,71.0
1362961,5505,18,3,0,F ,1 ,Charlotte                               ,NC  ,1,1,0,0,0,1,0,-254.39,366.74,0.0,190.50679245283018,4.416666666666667,94.80098591549296,71.0,0.0,0.0,8.0
1362776,27269,68,3,0,M ,2 ,Nashville                               ,TN  ,0,0,1,0,0,0,1,0.0,1350.76,0.0,0.0,0.0,185.5208,4.545454545454546,0.0,0.0,0.0
1362727,81509,41,1,1,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,0,1,-3712.44,550.23,9064.82,748.2816,3.5714285714285716,391.39,7.833333333333333,0.0,0.0,118.0
1363287,18449,39,9,0,M ,2 ,Cincinnati                              ,OH  ,0,0,1,0,0,1,0,-924.2,0.0,0.0,83.44724137931034,2.4166666666666665,0.0,0.0,0.0,0.0,28.0
1362995,45195,59,9,2,M ,2 ,Philadelphia                            ,PA  ,0,0,1,0,1,0,1,-2233.02,1126.08,1752.7,216.0802857142857,2.9166666666666665,312.2051666666667,60.0,361.0977419354839,2.5833333333333335,67.0
1363354,12621,66,6,0,F ,4 ,New York City                           ,NY  ,1,0,0,0,1,1,1,-2928.26,730.97,331.73,123.06813953488373,3.5833333333333335,143.8192857142857,14.0,126.53166666666667,2.0,41.0
1362906,36675,36,6,2,M ,2 ,Fresno                                  ,CA  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362675,10608,63,3,0,F ,2 ,Minneapolis                             ,MN  ,1,0,1,0,1,1,1,-642.3,2349.34,326.78,76.3303448275862,2.4166666666666665,123.43285714285715,1.1666666666666667,72.13875,0.6666666666666666,17.0
1363079,25426,46,6,1,F ,2 ,Honolulu                                ,HI  ,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363064,0,13,5,0,F ,1 ,Rochester                               ,NY  ,1,1,0,0,1,0,0,0.0,0.0,650.11,0.0,0.0,0.0,0.0,145.562,1.25,0.0
1363495,19639,36,3,3,F ,3 ,San Francisco                           ,CA  ,1,0,0,1,1,0,1,0.0,2162.66,2661.17,0.0,0.0,131.97546875,6.4,108.84285714285714,1.75,0.0
1363184,19840,50,0,2,F ,4 ,Toledo                                  ,OH  ,1,0,0,0,0,1,1,-511.58,90.12,0.0,118.41583333333334,8.0,66.32909090909091,3.6666666666666665,0.0,0.0,25.0
1362992,24534,40,0,0,F ,1 ,Phoenix                                 ,AZ  ,1,1,0,0,0,0,1,0.0,203.21,0.0,0.0,0.0,116.7465,6.666666666666667,0.0,0.0,0.0
1362827,6228,84,4,0,F ,2 ,New York City                           ,NY  ,1,0,1,0,1,0,1,0.0,1212.85,704.86,0.0,0.0,139.53794871794872,39.0,150.356,2.9166666666666665,0.0
1363216,13241,18,3,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,1,1,1,-958.2,1128.6,439.08,80.33382352941176,2.8333333333333335,132.53350877192983,57.0,178.15565217391304,1.9166666666666667,22.0
1362737,43710,31,1,2,F ,3 ,New York City                           ,NY  ,1,0,0,1,0,1,1,-3022.43,508.25,0.0,396.56380952380954,21.0,251.89766666666668,12.0,0.0,0.0,73.0
1363129,10430,26,5,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,0,1,1,-267.71,1767.12,0.0,128.37818181818182,2.4444444444444446,87.3836,4.545454545454546,0.0,0.0,13.0
1362650,17804,21,0,1,M ,2 ,New York City                           ,NY  ,0,0,1,0,1,1,0,-810.04,0.0,146.15,130.43636363636364,5.5,0.0,0.0,108.68142857142857,1.75,26.0
1362923,0,15,7,0,M ,1 ,Wichita                                 ,KS  ,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363349,7617,43,3,2,M ,2 ,Boston                                  ,MA  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363007,22437,64,4,0,M ,2 ,San Antonio                             ,TX  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363445,5918,29,8,1,M ,2 ,Sacramento                              ,CA  ,0,0,1,0,1,0,0,0.0,0.0,624.04,0.0,0.0,0.0,0.0,137.09470588235294,1.4166666666666667,0.0
1362904,18891,69,9,0,M ,3 ,Indianapolis                            ,IN  ,0,0,0,1,1,1,1,-686.81,139.68,200.41,236.0595652173913,3.8333333333333335,133.93632653061223,4.083333333333333,0.0,0.0,25.0
1362950,11935,60,0,0,F ,2 ,Lexington                               ,KY  ,1,0,1,0,1,1,1,-84.29,0.0,694.12,103.30666666666667,1.7142857142857142,0.0,0.0,123.825,0.6666666666666666,12.0
1363003,7968,68,8,0,M ,2 ,New York City                           ,NY  ,0,0,1,0,0,0,1,0.0,335.8,0.0,0.0,0.0,155.62262295081968,20.333333333333332,0.0,0.0,0.0
1362709,5981,74,4,0,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,1,1,1,-220.18,993.43,275.72,168.9873076923077,4.333333333333333,128.28019230769232,8.666666666666666,105.54761904761905,1.75,7.0
1362620,29995,31,1,0,M ,2 ,Houston                                 ,TX  ,0,0,1,0,0,0,1,0.0,1003.53,0.0,0.0,0.0,218.80684210526317,76.0,0.0,0.0,0.0
1363377,5488,33,3,3,F ,2 ,San Diego                               ,CA  ,1,0,1,0,1,1,1,-528.04,1185.31,1477.53,191.36,5.166666666666667,123.17014492753623,8.625,237.881,0.8333333333333334,11.0
1363251,18597,19,4,0,M ,1 ,Los Angeles                             ,CA  ,0,1,0,0,1,0,1,0.0,1018.49,5098.74,0.0,0.0,155.63206349206348,7.875,153.01814814814816,2.25,0.0
1363175,0,16,1,0,F ,1 ,Anaheim                                 ,CA  ,1,1,0,0,0,1,1,-442.67,174.24,0.0,216.66302325581395,7.166666666666667,129.47745454545455,27.5,0.0,0.0,5.0
1363247,19686,64,4,0,F ,2 ,Toledo                                  ,OH  ,1,0,1,0,1,1,1,-2066.37,213.6,176.24,108.99362068965517,4.833333333333333,119.77457627118645,29.5,88.81192307692308,2.1666666666666665,40.0
1363346,35237,55,5,1,M ,2 ,Tucson                                  ,AZ  ,0,0,1,0,1,0,1,0.0,1542.02,329.64,0.0,0.0,305.58,4.666666666666667,0.0,0.0,0.0
1363426,37186,36,6,0,M ,1 ,Albuquerque                             ,NM  ,0,1,0,0,0,1,1,-736.9,4831.18,0.0,306.34648648648647,3.0833333333333335,252.35227272727272,1.8333333333333333,0.0,0.0,44.0
1362572,0,17,2,0,M ,1 ,Albuquerque                             ,NM  ,0,1,0,0,1,1,1,-193.05,559.79,609.16,206.31710526315788,3.1666666666666665,132.02166666666668,16.0,115.68352941176471,1.4166666666666667,2.0
1362744,3618,89,9,0,F ,2 ,Milwaukee                               ,WI  ,1,0,1,0,1,1,1,-433.76,273.7,951.75,213.17930555555554,6.0,121.09333333333333,6.375,151.5669696969697,2.75,7.0
1363270,0,16,1,0,M ,1 ,Houston                                 ,TX  ,0,1,0,0,1,0,1,0.0,201.7,504.69,0.0,0.0,122.2078947368421,57.0,103.55466666666666,2.5,0.0
1363169,13113,19,4,0,F ,1 ,Chicago                                 ,IL  ,1,1,0,0,1,1,0,0.0,118.89,152.69,1749.6,1.0,84.17368421052632,1.7272727272727273,0.0,0.0,0.0
1362761,13515,23,2,1,M ,4 ,Milwaukee                               ,WI  ,0,0,0,0,1,1,1,-85.74,773.24,470.61,114.17714285714285,1.0,149.29,2.25,111.015,0.6666666666666666,14.0
1362805,4626,78,8,0,F ,3 ,New York City                           ,NY  ,1,0,0,1,1,1,1,-160.5,198.27,570.38,155.56051282051283,3.25,116.87516129032258,31.0,114.3,2.0,5.0
1362969,75121,58,8,0,F ,4 ,Chicago                                 ,IL  ,1,0,0,0,1,1,0,-2358.64,0.0,3972.75,532.4151111111111,3.75,0.0,0.0,710.547619047619,1.75,98.0
1362940,0,17,2,0,F ,1 ,New York City                           ,NY  ,1,1,0,0,1,1,0,-80.93,0.0,605.24,145.58727272727273,2.0,0.0,0.0,106.47571428571429,1.1666666666666667,1.0
1362692,0,13,5,0,M ,1 ,Las Vegas                               ,NV  ,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362671,22783,25,4,0,F ,1 ,New Orleans                             ,LA  ,1,1,0,0,1,1,0,-900.43,0.0,289.35,89.93176470588236,5.666666666666667,0.0,0.0,132.60588235294117,1.4166666666666667,32.0
1363316,18144,28,5,0,F ,1 ,Louisville                              ,KY  ,1,1,0,0,1,1,1,-944.99,672.11,357.42,90.01074074074074,2.25,143.04490566037737,7.571428571428571,121.67666666666666,0.75,27.0
1362926,6479,65,5,0,F ,2 ,Cincinnati                              ,OH  ,1,0,1,0,1,1,1,-564.37,1969.31,1314.02,173.5227659574468,3.9166666666666665,141.30876923076923,5.909090909090909,212.0264705882353,1.4166666666666667,11.0
1362839,43315,33,3,3,M ,3 ,Baltimore                               ,MD  ,0,0,0,1,1,1,1,-2477.74,2647.45,4373.35,431.71074468085106,7.833333333333333,254.42506493506494,38.5,338.90375,2.6666666666666665,68.0
1362858,60242,41,1,4,F ,2 ,Los Angeles                             ,CA  ,1,0,1,0,1,1,1,-1502.49,575.39,702.52,712.8320512820513,6.5,294.63733333333334,8.571428571428571,279.2930769230769,2.1666666666666665,75.0
1363462,9495,25,4,2,F ,3 ,Baltimore                               ,MD  ,1,0,0,1,1,1,1,-2826.58,2462.25,801.33,140.7736111111111,3.0,0.0,0.0,273.4033333333333,0.75,38.0
1363256,90592,50,0,0,M ,2 ,Los Angeles                             ,CA  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363375,11004,72,2,0,F ,2 ,Milwaukee                               ,WI  ,1,0,1,0,0,0,1,0.0,154.63,0.0,0.0,0.0,102.61183673469388,16.333333333333332,0.0,0.0,0.0
1362997,0,17,2,0,F ,1 ,Philadelphia                            ,PA  ,1,1,0,0,1,1,1,-102.4,105.74,200.46,145.5373076923077,2.1666666666666665,95.6740909090909,1.8333333333333333,0.0,0.0,1.0
1362511,2517,83,3,0,M ,1 ,New York City                           ,NY  ,0,1,0,0,1,1,1,-370.63,148.81,482.05,159.30195652173913,5.75,131.614,16.666666666666668,156.74695652173912,1.9166666666666667,5.0
1363167,39703,38,8,0,F ,1 ,Newark                                  ,NJ  ,1,1,0,0,1,0,1,0.0,2607.31,1140.09,0.0,0.0,295.7145588235294,9.714285714285714,325.36357142857145,1.1666666666666667,0.0
1363023,31379,41,1,2,F ,2 ,Indianapolis                            ,IN  ,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363127,0,16,1,0,F ,1 ,Norfolk                                 ,VA  ,1,1,0,0,1,1,0,-27.23,0.0,123.12,189.3057142857143,1.75,0.0,0.0,0.0,0.0,0.0
1363133,12823,66,6,0,F ,1 ,Tulsa                                   ,OK  ,1,1,0,0,1,1,0,0.0,2081.23,497.45,1675.89,1.0,135.568125,1.3333333333333333,162.9742857142857,0.5833333333333334,0.0
1362578,0,17,2,0,F ,1 ,Philadelphia                            ,PA  ,1,1,0,0,1,1,1,-415.13,603.19,449.97,167.82739130434783,3.8333333333333335,119.4144776119403,7.444444444444445,136.251,0.8333333333333334,4.0
1363493,30068,69,5,0,M ,2 ,Houston                                 ,TX  ,0,0,1,0,0,1,1,0.0,3926.89,595.76,0.0,0.0,264.72472727272725,6.875,161.57818181818183,1.5714285714285714,0.0
1363009,95585,53,3,1,M ,2 ,Denver                                  ,CO  ,0,0,1,0,0,0,1,0.0,9802.69,0.0,0.0,0.0,559.7565517241379,2.4166666666666665,0.0,0.0,0.0
1363289,19300,57,7,1,M ,2 ,Fresno                                  ,CA  ,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
